id,beaconAdvInt,beaconTxPower,beaconDeployed,beaconRSSI,beaconName,beaconMac,detectionTime,mobileModel,reg_date
42,100,0,3,-69,DragBcon ,D0:B5:C2:CD:2D:E3,15392.3418,SM-T713,04-07-17 17:01
43,100,0,3,-78,DragBcon ,D0:B5:C2:CD:2D:BD,15442.2122,SM-T713,04-07-17 17:01
44,100,0,3,-71,DragBcon ,D0:B5:C2:CD:29:49,16310.4148,SM-T713,04-07-17 17:01
45,100,0,3,-68,DragBcon ,D0:B5:C2:CD:2D:E3,16402.7858,SM-T713,04-07-17 17:01
46,100,0,3,-70,DragBcon ,D0:B5:C2:CD:29:49,17322.2568,SM-T713,04-07-17 17:01
47,100,0,3,-71,DragBcon ,D0:B5:C2:CD:2D:E3,17402.4081,SM-T713,04-07-17 17:01
48,100,0,3,-76,DragBcon ,D0:B5:C2:CD:2D:BD,17460.6187,SM-T713,04-07-17 17:01
49,100,0,3,-74,DragBcon ,D0:B5:C2:CD:29:49,18334.0236,SM-T713,04-07-17 17:01
50,100,0,3,-69,DragBcon ,D0:B5:C2:CD:2D:E3,18412.8222,SM-T713,04-07-17 17:01
51,100,0,3,-73,DragBcon ,D0:B5:C2:CD:2D:BD,18464.3083,SM-T713,04-07-17 17:01
52,100,0,3,-66,DragBcon ,D0:B5:C2:CD:29:49,19337.4176,SM-T713,04-07-17 17:01
53,100,0,3,-67,DragBcon ,D0:B5:C2:CD:2D:E3,19414.5736,SM-T713,04-07-17 17:01
54,100,0,3,-66,DragBcon ,D0:B5:C2:CD:29:49,20343.6618,SM-T713,04-07-17 17:01
55,100,0,3,-69,DragBcon ,D0:B5:C2:CD:2D:E3,20423.0546,SM-T713,04-07-17 17:01
56,100,0,3,-77,DragBcon ,D0:B5:C2:CD:2D:BD,20468.5725,SM-T713,04-07-17 17:01
57,100,0,3,-66,DragBcon ,D0:B5:C2:CD:29:49,21346.4932,SM-T713,04-07-17 17:01
58,100,0,3,-68,DragBcon ,D0:B5:C2:CD:2D:E3,21423.7159,SM-T713,04-07-17 17:01
59,100,0,3,-74,DragBcon ,D0:B5:C2:CD:2D:BD,21475.4202,SM-T713,04-07-17 17:01
60,100,0,3,-66,DragBcon ,D0:B5:C2:CD:29:49,22349.2039,SM-T713,04-07-17 17:01
61,100,0,3,-81,DragBcon ,D0:B5:C2:CD:2D:BD,22483.4177,SM-T713,04-07-17 17:01
62,100,0,3,-65,DragBcon ,D0:B5:C2:CD:29:49,23352.3763,SM-T713,04-07-17 17:01
63,100,0,3,-65,DragBcon ,D0:B5:C2:CD:29:49,24356.7775,SM-T713,04-07-17 17:01
64,100,0,3,-73,DragBcon ,D0:B5:C2:CD:2D:E3,24442.5187,SM-T713,04-07-17 17:01
65,100,0,3,-83,DragBcon ,D0:B5:C2:CD:2D:BD,24485.856,SM-T713,04-07-17 17:01
66,100,0,3,-67,DragBcon ,D0:B5:C2:CD:29:49,25365.3744,SM-T713,04-07-17 17:01
67,100,0,3,-67,DragBcon ,D0:B5:C2:CD:2D:E3,25446.8222,SM-T713,04-07-17 17:01
68,100,0,3,-82,DragBcon ,D0:B5:C2:CD:2D:BD,25496.8629,SM-T713,04-07-17 17:01
69,100,0,3,-69,DragBcon ,D0:B5:C2:CD:29:49,26355.5327,SM-T713,04-07-17 17:01
70,100,0,3,-68,DragBcon ,D0:B5:C2:CD:2D:E3,26451.1038,SM-T713,04-07-17 17:01
71,100,0,3,-77,DragBcon ,D0:B5:C2:CD:2D:BD,26502.311,SM-T713,04-07-17 17:01
72,100,0,3,-71,DragBcon ,D0:B5:C2:CD:29:49,27372.7107,SM-T713,04-07-17 17:01
73,100,0,3,-68,DragBcon ,D0:B5:C2:CD:2D:E3,27454.7717,SM-T713,04-07-17 17:01
74,100,0,3,-76,DragBcon ,D0:B5:C2:CD:2D:BD,27501.882,SM-T713,04-07-17 17:01
75,100,0,3,-70,DragBcon ,D0:B5:C2:CD:29:49,28381.16,SM-T713,04-07-17 17:01
76,100,0,3,-68,DragBcon ,D0:B5:C2:CD:2D:E3,28467.7639,SM-T713,04-07-17 17:01
77,100,0,3,-64,DragBcon ,D0:B5:C2:CD:29:49,29381.0131,SM-T713,04-07-17 17:01
78,100,0,3,-72,DragBcon ,D0:B5:C2:CD:2D:E3,29460.8593,SM-T713,04-07-17 17:01
79,100,0,3,-82,DragBcon ,D0:B5:C2:CD:2D:BD,29514.3978,SM-T713,04-07-17 17:01
80,100,0,3,-67,DragBcon ,D0:B5:C2:CD:29:49,30387.2401,SM-T713,04-07-17 17:01
81,100,0,3,-80,DragBcon ,D0:B5:C2:CD:2D:BD,30536.1883,SM-T713,04-07-17 17:01
82,100,0,3,-67,DragBcon ,D0:B5:C2:CD:29:49,31390.7834,SM-T713,04-07-17 17:01
83,100,0,3,-68,DragBcon ,D0:B5:C2:CD:2D:E3,31482.0783,SM-T713,04-07-17 17:01
84,100,0,3,-82,DragBcon ,D0:B5:C2:CD:2D:BD,31531.1177,SM-T713,04-07-17 17:01
85,100,0,3,-66,DragBcon ,D0:B5:C2:CD:29:49,32398.0148,SM-T713,04-07-17 17:01
86,100,0,3,-68,DragBcon ,D0:B5:C2:CD:2D:E3,32483.4469,SM-T713,04-07-17 17:01
87,100,0,3,-82,DragBcon ,D0:B5:C2:CD:2D:BD,32531.2346,SM-T713,04-07-17 17:01
88,100,0,3,-67,DragBcon ,D0:B5:C2:CD:29:49,33402.2904,SM-T713,04-07-17 17:01
89,100,0,3,-69,DragBcon ,D0:B5:C2:CD:2D:E3,33489.4278,SM-T713,04-07-17 17:01
90,100,0,3,-77,DragBcon ,D0:B5:C2:CD:2D:BD,33539.5769,SM-T713,04-07-17 17:01
91,100,0,3,-68,DragBcon ,D0:B5:C2:CD:29:49,34415.4104,SM-T713,04-07-17 17:01
92,100,0,3,-70,DragBcon ,D0:B5:C2:CD:2D:E3,34492.4476,SM-T713,04-07-17 17:01
93,100,0,3,-76,DragBcon ,D0:B5:C2:CD:2D:BD,34549.3797,SM-T713,04-07-17 17:01
94,100,0,3,-68,DragBcon ,D0:B5:C2:CD:29:49,35412.0367,SM-T713,04-07-17 17:01
95,100,0,3,-70,DragBcon ,D0:B5:C2:CD:2D:E3,35494.7015,SM-T713,04-07-17 17:01
96,100,0,3,-71,DragBcon ,D0:B5:C2:CD:2D:BD,35563.8481,SM-T713,04-07-17 17:01
97,100,0,3,-64,DragBcon ,D0:B5:C2:CD:29:49,36419.5624,SM-T713,04-07-17 17:01
98,100,0,3,-70,DragBcon ,D0:B5:C2:CD:2D:E3,36502.0043,SM-T713,04-07-17 17:01
99,100,0,3,-70,DragBcon ,D0:B5:C2:CD:2D:BD,36561.0604,SM-T713,04-07-17 17:01
100,100,0,3,-63,DragBcon ,D0:B5:C2:CD:29:49,37419.2609,SM-T713,04-07-17 17:01
101,100,0,3,-69,DragBcon ,D0:B5:C2:CD:2D:E3,37507.7082,SM-T713,04-07-17 17:01
102,100,0,3,-63,DragBcon ,D0:B5:C2:CD:29:49,38420.5204,SM-T713,04-07-17 17:01
103,100,0,3,-68,DragBcon ,D0:B5:C2:CD:2D:E3,38516.0477,SM-T713,04-07-17 17:01
104,100,0,3,-75,DragBcon ,D0:B5:C2:CD:2D:BD,38573.6483,SM-T713,04-07-17 17:01
105,100,0,3,-75,DragBcon ,D0:B5:C2:CD:29:49,39433.4716,SM-T713,04-07-17 17:01
106,100,0,3,-70,DragBcon ,D0:B5:C2:CD:2D:E3,39521.0373,SM-T713,04-07-17 17:01
107,100,0,3,-74,DragBcon ,D0:B5:C2:CD:2D:BD,39577.0593,SM-T713,04-07-17 17:01
108,100,0,3,-69,DragBcon ,D0:B5:C2:CD:29:49,40428.7921,SM-T713,04-07-17 17:01
109,100,0,3,-68,DragBcon ,D0:B5:C2:CD:2D:E3,40531.2884,SM-T713,04-07-17 17:01
110,100,0,3,-72,DragBcon ,D0:B5:C2:CD:2D:BD,40588.6058,SM-T713,04-07-17 17:01
111,100,0,3,-70,DragBcon ,D0:B5:C2:CD:29:49,41430.5482,SM-T713,04-07-17 17:01
112,100,0,3,-67,DragBcon ,D0:B5:C2:CD:2D:E3,41540.5014,SM-T713,04-07-17 17:01
113,100,0,3,-70,DragBcon ,D0:B5:C2:CD:2D:BD,41592.7263,SM-T713,04-07-17 17:01
114,100,0,3,-71,DragBcon ,D0:B5:C2:CD:29:49,42434.1564,SM-T713,04-07-17 17:01
115,100,0,3,-68,DragBcon ,D0:B5:C2:CD:2D:E3,42541.9368,SM-T713,04-07-17 17:01
116,100,0,3,-73,DragBcon ,D0:B5:C2:CD:2D:BD,42593.53,SM-T713,04-07-17 17:01
117,100,0,3,-69,DragBcon ,D0:B5:C2:CD:29:49,43438.7443,SM-T713,04-07-17 17:01
118,100,0,3,-70,DragBcon ,D0:B5:C2:CD:2D:E3,43552.3849,SM-T713,04-07-17 17:01
119,100,0,3,-65,DragBcon ,D0:B5:C2:CD:29:49,44443.1702,SM-T713,04-07-17 17:01
120,100,0,3,-68,DragBcon ,D0:B5:C2:CD:2D:E3,44551.736,SM-T713,04-07-17 17:01
121,100,0,3,-70,DragBcon ,D0:B5:C2:CD:2D:BD,44592.9907,SM-T713,04-07-17 17:01
122,100,0,3,-62,DragBcon ,D0:B5:C2:CD:29:49,45449.4276,SM-T713,04-07-17 17:01
123,100,0,3,-68,DragBcon ,D0:B5:C2:CD:2D:E3,45552.9313,SM-T713,04-07-17 17:01
124,100,0,3,-70,DragBcon ,D0:B5:C2:CD:2D:BD,45598.885,SM-T713,04-07-17 17:01
125,100,0,3,-62,DragBcon ,D0:B5:C2:CD:29:49,46459.8405,SM-T713,04-07-17 17:01
126,100,0,3,-71,DragBcon ,D0:B5:C2:CD:2D:E3,46564.0755,SM-T713,04-07-17 17:01
127,100,0,3,-71,DragBcon ,D0:B5:C2:CD:2D:BD,46616.4987,SM-T713,04-07-17 17:01
128,100,0,3,-63,DragBcon ,D0:B5:C2:CD:29:49,47468.643,SM-T713,04-07-17 17:01
129,100,0,3,-72,DragBcon ,D0:B5:C2:CD:2D:E3,47560.0793,SM-T713,04-07-17 17:01
130,100,0,3,-74,DragBcon ,D0:B5:C2:CD:2D:BD,47608.7109,SM-T713,04-07-17 17:01
131,100,0,3,-72,DragBcon ,D0:B5:C2:CD:29:49,48475.699,SM-T713,04-07-17 17:01
132,100,0,3,-72,DragBcon ,D0:B5:C2:CD:2D:E3,48565.7355,SM-T713,04-07-17 17:01
133,100,0,3,-78,DragBcon ,D0:B5:C2:CD:2D:BD,48609.9952,SM-T713,04-07-17 17:01
134,100,0,3,-72,DragBcon ,D0:B5:C2:CD:29:49,49484.6281,SM-T713,04-07-17 17:01
135,100,0,3,-75,DragBcon ,D0:B5:C2:CD:2D:BD,49613.8919,SM-T713,04-07-17 17:01
136,100,0,3,-70,DragBcon ,D0:B5:C2:CD:29:49,50485.4851,SM-T713,04-07-17 17:01
137,100,0,3,-66,DragBcon ,D0:B5:C2:CD:2D:E3,50578.6744,SM-T713,04-07-17 17:01
138,100,0,3,-69,DragBcon ,D0:B5:C2:CD:2D:BD,50625.4181,SM-T713,04-07-17 17:01
139,100,0,3,-68,DragBcon ,D0:B5:C2:CD:29:49,51489.1428,SM-T713,04-07-17 17:01
140,100,0,3,-72,DragBcon ,D0:B5:C2:CD:2D:BD,51624.4491,SM-T713,04-07-17 17:01
141,100,0,3,-69,DragBcon ,D0:B5:C2:CD:29:49,52489.4085,SM-T713,04-07-17 17:01
142,100,0,3,-72,DragBcon ,D0:B5:C2:CD:2D:E3,52586.169,SM-T713,04-07-17 17:01
143,100,0,3,-72,DragBcon ,D0:B5:C2:CD:2D:BD,52628.4372,SM-T713,04-07-17 17:01
144,100,0,3,-66,DragBcon ,D0:B5:C2:CD:29:49,53501.7382,SM-T713,04-07-17 17:01
145,100,0,3,-70,DragBcon ,D0:B5:C2:CD:2D:E3,53588.1692,SM-T713,04-07-17 17:01
146,100,0,3,-74,DragBcon ,D0:B5:C2:CD:2D:BD,53630.8817,SM-T713,04-07-17 17:01
147,100,0,3,-69,DragBcon ,D0:B5:C2:CD:2D:E3,54604.141,SM-T713,04-07-17 17:01
148,100,0,3,-74,DragBcon ,D0:B5:C2:CD:2D:BD,54658.8957,SM-T713,04-07-17 17:01
149,100,0,3,-70,DragBcon ,D0:B5:C2:CD:29:49,55509.7051,SM-T713,04-07-17 17:01
150,100,0,3,-68,DragBcon ,D0:B5:C2:CD:2D:E3,55597.431,SM-T713,04-07-17 17:01
151,100,0,3,-72,DragBcon ,D0:B5:C2:CD:2D:BD,55650.8506,SM-T713,04-07-17 17:01
152,100,0,3,-70,DragBcon ,D0:B5:C2:CD:29:49,56509.6252,SM-T713,04-07-17 17:01
153,100,0,3,-68,DragBcon ,D0:B5:C2:CD:2D:E3,56607.4309,SM-T713,04-07-17 17:01
154,100,0,3,-69,DragBcon ,D0:B5:C2:CD:29:49,57516.4684,SM-T713,04-07-17 17:01
155,100,0,3,-68,DragBcon ,D0:B5:C2:CD:2D:E3,57608.2037,SM-T713,04-07-17 17:01
156,100,0,3,-75,DragBcon ,D0:B5:C2:CD:2D:BD,57654.4843,SM-T713,04-07-17 17:01
157,100,0,3,-70,DragBcon ,D0:B5:C2:CD:29:49,58522.4637,SM-T713,04-07-17 17:01
158,100,0,3,-68,DragBcon ,D0:B5:C2:CD:2D:E3,58609.2285,SM-T713,04-07-17 17:01
159,100,0,3,-75,DragBcon ,D0:B5:C2:CD:2D:BD,58656.2252,SM-T713,04-07-17 17:01
160,100,0,3,-69,DragBcon ,D0:B5:C2:CD:29:49,59526.896,SM-T713,04-07-17 17:01
161,100,0,3,-65,DragBcon ,D0:B5:C2:CD:2D:E3,59610.8942,SM-T713,04-07-17 17:01
162,100,0,3,-71,DragBcon ,D0:B5:C2:CD:2D:BD,59656.7319,SM-T713,04-07-17 17:01
163,100,0,3,-65,DragBcon ,D0:B5:C2:CD:2D:E3,60628.1254,SM-T713,04-07-17 17:01
164,100,0,3,-72,DragBcon ,D0:B5:C2:CD:2D:BD,60686.144,SM-T713,04-07-17 17:01
165,100,0,3,-67,DragBcon ,D0:B5:C2:CD:29:49,61529.4285,SM-T713,04-07-17 17:01
166,100,0,3,-66,DragBcon ,D0:B5:C2:CD:2D:E3,61626.0431,SM-T713,04-07-17 17:02
167,100,0,3,-72,DragBcon ,D0:B5:C2:CD:2D:BD,61669.2069,SM-T713,04-07-17 17:02
168,100,0,3,-64,DragBcon ,D0:B5:C2:CD:29:49,62536.3277,SM-T713,04-07-17 17:02
169,100,0,3,-70,DragBcon ,D0:B5:C2:CD:2D:E3,62633.706,SM-T713,04-07-17 17:02
170,100,0,3,-71,DragBcon ,D0:B5:C2:CD:2D:BD,62680.3273,SM-T713,04-07-17 17:02
171,100,0,3,-64,DragBcon ,D0:B5:C2:CD:29:49,63540.7922,SM-T713,04-07-17 17:02
172,100,0,3,-71,DragBcon ,D0:B5:C2:CD:2D:E3,63636.4633,SM-T713,04-07-17 17:02
173,100,0,3,-71,DragBcon ,D0:B5:C2:CD:2D:BD,63683.0779,SM-T713,04-07-17 17:02
174,100,0,3,-69,DragBcon ,D0:B5:C2:CD:29:49,64549.1318,SM-T713,04-07-17 17:02
175,100,0,3,-72,DragBcon ,D0:B5:C2:CD:2D:E3,64647.892,SM-T713,04-07-17 17:02
176,100,0,3,-74,DragBcon ,D0:B5:C2:CD:2D:BD,64685.0499,SM-T713,04-07-17 17:02
177,100,0,3,-73,DragBcon ,D0:B5:C2:CD:29:49,65559.2074,SM-T713,04-07-17 17:02
178,100,0,3,-77,DragBcon ,D0:B5:C2:CD:2D:BD,65705.5017,SM-T713,04-07-17 17:02
179,100,0,3,-69,DragBcon ,D0:B5:C2:CD:29:49,66564.0072,SM-T713,04-07-17 17:02
180,100,0,3,-71,DragBcon ,D0:B5:C2:CD:2D:E3,66659.0725,SM-T713,04-07-17 17:02
181,100,0,3,-79,DragBcon ,D0:B5:C2:CD:2D:BD,66708.3295,SM-T713,04-07-17 17:02
182,100,0,3,-69,DragBcon ,D0:B5:C2:CD:2D:E3,67668.2958,SM-T713,04-07-17 17:02
183,100,0,3,-81,DragBcon ,D0:B5:C2:CD:2D:BD,67708.7812,SM-T713,04-07-17 17:02
184,100,0,3,-64,DragBcon ,D0:B5:C2:CD:29:49,68568.5567,SM-T713,04-07-17 17:02
185,100,0,3,-72,DragBcon ,D0:B5:C2:CD:2D:E3,68667.5779,SM-T713,04-07-17 17:02
186,100,0,3,-83,DragBcon ,D0:B5:C2:CD:2D:BD,68710.4845,SM-T713,04-07-17 17:02
187,100,0,3,-66,DragBcon ,D0:B5:C2:CD:2D:E3,69679.2622,SM-T713,04-07-17 17:02
188,100,0,3,-73,DragBcon ,D0:B5:C2:CD:2D:BD,70715.8971,SM-T713,04-07-17 17:02
189,100,0,3,-61,DragBcon ,D0:B5:C2:CD:29:49,71574.9095,SM-T713,04-07-17 17:02
190,100,0,3,-69,DragBcon ,D0:B5:C2:CD:2D:E3,71679.9229,SM-T713,04-07-17 17:02
191,100,0,3,-64,DragBcon ,D0:B5:C2:CD:29:49,72580.0123,SM-T713,04-07-17 17:02
192,100,0,3,-68,DragBcon ,D0:B5:C2:CD:2D:E3,72682.1783,SM-T713,04-07-17 17:02
193,100,0,3,-80,DragBcon ,D0:B5:C2:CD:2D:BD,72720.9505,SM-T713,04-07-17 17:02
194,100,0,3,-68,DragBcon ,D0:B5:C2:CD:29:49,73592.5486,SM-T713,04-07-17 17:02
195,100,0,3,-69,DragBcon ,D0:B5:C2:CD:2D:E3,73692.9922,SM-T713,04-07-17 17:02
196,100,0,3,-78,DragBcon ,D0:B5:C2:CD:2D:BD,73744.2032,SM-T713,04-07-17 17:02
197,100,0,3,-78,DragBcon ,D0:B5:C2:CD:2D:BD,74737.1742,SM-T713,04-07-17 17:02
198,100,0,3,-66,DragBcon ,D0:B5:C2:CD:29:49,75598.7327,SM-T713,04-07-17 17:02
199,100,0,3,-72,DragBcon ,D0:B5:C2:CD:2D:E3,75708.3843,SM-T713,04-07-17 17:02
200,100,0,3,-75,DragBcon ,D0:B5:C2:CD:2D:BD,75736.8354,SM-T713,04-07-17 17:02
201,100,0,3,-65,DragBcon ,D0:B5:C2:CD:29:49,76595.2526,SM-T713,04-07-17 17:02
202,100,0,3,-73,DragBcon ,D0:B5:C2:CD:2D:E3,76712.302,SM-T713,04-07-17 17:02
203,100,0,3,-75,DragBcon ,D0:B5:C2:CD:2D:BD,76749.3387,SM-T713,04-07-17 17:02
204,100,0,3,-76,DragBcon ,D0:B5:C2:CD:2D:BD,77749.8075,SM-T713,04-07-17 17:02
205,100,0,3,-72,DragBcon ,D0:B5:C2:CD:2D:BD,78750.5613,SM-T713,04-07-17 17:02
206,100,0,3,-72,DragBcon ,D0:B5:C2:CD:29:49,79610.9211,SM-T713,04-07-17 17:02
207,100,0,3,-76,DragBcon ,D0:B5:C2:CD:2D:E3,79726.5194,SM-T713,04-07-17 17:02
208,100,0,3,-72,DragBcon ,D0:B5:C2:CD:2D:BD,79767.9995,SM-T713,04-07-17 17:02
209,100,0,3,-74,DragBcon ,D0:B5:C2:CD:2D:E3,80739.2832,SM-T713,04-07-17 17:02
210,100,0,3,-74,DragBcon ,D0:B5:C2:CD:2D:BD,80788.8295,SM-T713,04-07-17 17:02
211,100,0,3,-63,DragBcon ,D0:B5:C2:CD:29:49,81619.3481,SM-T713,04-07-17 17:02
212,100,0,3,-65,DragBcon ,D0:B5:C2:CD:2D:E3,81721.289,SM-T713,04-07-17 17:02
213,100,0,3,-70,DragBcon ,D0:B5:C2:CD:2D:BD,81774.585,SM-T713,04-07-17 17:02
214,100,0,3,-67,DragBcon ,D0:B5:C2:CD:29:49,82631.5851,SM-T713,04-07-17 17:02
215,100,0,3,-66,DragBcon ,D0:B5:C2:CD:2D:E3,82730.4955,SM-T713,04-07-17 17:02
216,100,0,3,-73,DragBcon ,D0:B5:C2:CD:2D:BD,82787.1935,SM-T713,04-07-17 17:02
217,100,0,3,-75,DragBcon ,D0:B5:C2:CD:2D:BD,83794.5417,SM-T713,04-07-17 17:02
218,100,0,3,-64,DragBcon ,D0:B5:C2:CD:29:49,84639.1124,SM-T713,04-07-17 17:02
219,100,0,3,-74,DragBcon ,D0:B5:C2:CD:2D:E3,84731.6059,SM-T713,04-07-17 17:02
220,100,0,3,-76,DragBcon ,D0:B5:C2:CD:2D:BD,84793.9168,SM-T713,04-07-17 17:02
221,100,0,3,-67,DragBcon ,D0:B5:C2:CD:29:49,85641.1915,SM-T713,04-07-17 17:02
222,100,0,3,-67,DragBcon ,D0:B5:C2:CD:2D:E3,85736.9665,SM-T713,04-07-17 17:02
223,100,0,3,-70,DragBcon ,D0:B5:C2:CD:2D:BD,85803.628,SM-T713,04-07-17 17:02
224,100,0,3,-73,DragBcon ,D0:B5:C2:CD:2D:E3,86748.8235,SM-T713,04-07-17 17:02
225,100,0,3,-73,DragBcon ,D0:B5:C2:CD:2D:BD,86804.7204,SM-T713,04-07-17 17:02
226,100,0,3,-66,DragBcon ,D0:B5:C2:CD:29:49,88659.6942,SM-T713,04-07-17 17:02
227,100,0,3,-80,DragBcon ,D0:B5:C2:CD:2D:BD,88825.327,SM-T713,04-07-17 17:02
228,100,0,3,-65,DragBcon ,D0:B5:C2:CD:2D:E3,89766.9512,SM-T713,04-07-17 17:02
229,100,0,3,-71,DragBcon ,D0:B5:C2:CD:2D:BD,89828.5156,SM-T713,04-07-17 17:02
230,100,0,3,-63,DragBcon ,D0:B5:C2:CD:29:49,90674.0252,SM-T713,04-07-17 17:02
231,100,0,3,-69,DragBcon ,D0:B5:C2:CD:2D:E3,90761.1041,SM-T713,04-07-17 17:02
232,100,0,3,-74,DragBcon ,D0:B5:C2:CD:2D:BD,90827.9081,SM-T713,04-07-17 17:02
233,100,0,3,-69,DragBcon ,D0:B5:C2:CD:29:49,91698.444,SM-T713,04-07-17 17:02
234,100,0,3,-68,DragBcon ,D0:B5:C2:CD:2D:E3,91768.5273,SM-T713,04-07-17 17:02
235,100,0,3,-80,DragBcon ,D0:B5:C2:CD:2D:BD,91832.6459,SM-T713,04-07-17 17:02
236,100,0,3,-65,DragBcon ,D0:B5:C2:CD:2D:E3,92793.8442,SM-T713,04-07-17 17:02
237,100,0,3,-83,DragBcon ,D0:B5:C2:CD:2D:BD,92855.8459,SM-T713,04-07-17 17:02
238,100,0,3,-68,DragBcon ,D0:B5:C2:CD:29:49,93693.2726,SM-T713,04-07-17 17:02
239,100,0,3,-67,DragBcon ,D0:B5:C2:CD:2D:E3,93787.568,SM-T713,04-07-17 17:02
240,100,0,3,-68,DragBcon ,D0:B5:C2:CD:29:49,94700.4812,SM-T713,04-07-17 17:02
241,100,0,3,-68,DragBcon ,D0:B5:C2:CD:2D:E3,94786.3795,SM-T713,04-07-17 17:02
242,100,0,3,-72,DragBcon ,D0:B5:C2:CD:2D:BD,94849.0198,SM-T713,04-07-17 17:02
