id,beaconAdvInt,beaconTxPower,beaconDeployed,beaconRSSI,beaconName,beaconMac,detectionTime,mobileModel,reg_date
46,100,0,3,-55,DragBcon ,D0:B5:C2:CD:2D:E3,147583.0231,SM-T713,04-07-17 17:00
47,100,0,3,-69,DragBcon ,D0:B5:C2:CD:29:49,149292.4249,SM-T713,04-07-17 17:00
48,100,0,3,-69,DragBcon ,D0:B5:C2:CD:29:49,150300.4213,SM-T713,04-07-17 17:00
49,100,0,3,-62,DragBcon ,D0:B5:C2:CD:2D:E3,152614.0235,SM-T713,04-07-17 17:00
50,100,0,3,-72,DragBcon ,D0:B5:C2:CD:2D:BD,154261.5504,SM-T713,04-07-17 17:00
51,100,0,3,-82,DragBcon ,D0:B5:C2:CD:29:49,154326.1699,SM-T713,04-07-17 17:00
52,100,0,3,-72,DragBcon ,D0:B5:C2:CD:29:49,155328.8498,SM-T713,04-07-17 17:00
53,100,0,3,-55,DragBcon ,D0:B5:C2:CD:2D:E3,155626.2009,SM-T713,04-07-17 17:00
54,100,0,3,-67,DragBcon ,D0:B5:C2:CD:2D:BD,156262.3908,SM-T713,04-07-17 17:00
55,100,0,3,-73,DragBcon ,D0:B5:C2:CD:2D:BD,160292.4251,SM-T713,04-07-17 17:00
56,100,0,3,-76,DragBcon ,D0:B5:C2:CD:2D:BD,169347.8385,SM-T713,04-07-17 17:00
57,100,0,3,-77,DragBcon ,D0:B5:C2:CD:29:49,171402.7735,SM-T713,04-07-17 17:00
58,100,0,3,-67,DragBcon ,D0:B5:C2:CD:2D:BD,175380.5726,SM-T713,04-07-17 17:00
59,100,0,3,-64,DragBcon ,D0:B5:C2:CD:2D:E3,175740.6441,SM-T713,04-07-17 17:00
60,100,0,3,-65,DragBcon ,D0:B5:C2:CD:2D:E3,184779.513,SM-T713,04-07-17 17:00
61,100,0,3,-55,DragBcon ,D0:B5:C2:CD:2D:E3,189789.2337,SM-T713,04-07-17 17:00
62,100,0,3,-77,DragBcon ,D0:B5:C2:CD:2D:BD,191463.6314,SM-T713,04-07-17 17:00
63,100,0,3,-72,DragBcon ,D0:B5:C2:CD:2D:BD,195482.0116,SM-T713,04-07-17 17:00
64,100,0,3,-55,DragBcon ,D0:B5:C2:CD:2D:E3,195832.0299,SM-T713,04-07-17 17:00
65,100,0,3,-76,DragBcon ,D0:B5:C2:CD:2D:BD,196488.7665,SM-T713,04-07-17 17:00
66,100,0,3,-77,DragBcon ,D0:B5:C2:CD:2D:BD,197497.0738,SM-T713,04-07-17 17:00
67,100,0,3,-68,DragBcon ,D0:B5:C2:CD:2D:BD,199513.777,SM-T713,04-07-17 17:00
68,100,0,3,-65,DragBcon ,D0:B5:C2:CD:2D:E3,201866.8202,SM-T713,04-07-17 17:00
69,100,0,3,-55,DragBcon ,D0:B5:C2:CD:2D:E3,202872.569,SM-T713,04-07-17 17:00
70,100,0,3,-65,DragBcon ,D0:B5:C2:CD:2D:E3,205896.7563,SM-T713,04-07-17 17:00
71,100,0,3,-61,DragBcon ,D0:B5:C2:CD:2D:E3,208907.5837,SM-T713,04-07-17 17:00
72,100,0,3,-60,DragBcon ,D0:B5:C2:CD:2D:E3,210914.6248,SM-T713,04-07-17 17:00
73,100,0,3,-70,DragBcon ,D0:B5:C2:CD:29:49,219660.7555,SM-T713,04-07-17 17:00
74,100,0,3,-79,DragBcon ,D0:B5:C2:CD:29:49,222678.1879,SM-T713,04-07-17 17:00
75,100,0,3,-61,DragBcon ,D0:B5:C2:CD:2D:E3,228008.0297,SM-T713,04-07-17 17:00
76,100,0,3,-61,DragBcon ,D0:B5:C2:CD:2D:E3,235032.5471,SM-T713,04-07-17 17:00
77,100,0,3,-55,DragBcon ,D0:B5:C2:CD:2D:E3,239052.1539,SM-T713,04-07-17 17:00
78,100,0,3,-75,DragBcon ,D0:B5:C2:CD:2D:BD,243729.4631,SM-T713,04-07-17 17:00
79,100,0,3,-61,DragBcon ,D0:B5:C2:CD:2D:E3,245080.0111,SM-T713,04-07-17 17:00
80,100,0,3,-61,DragBcon ,D0:B5:C2:CD:2D:E3,260165.4373,SM-T713,04-07-17 17:00
81,100,0,3,-72,DragBcon ,D0:B5:C2:CD:2D:BD,260822.5598,SM-T713,04-07-17 17:00
82,100,0,3,-70,DragBcon ,D0:B5:C2:CD:29:49,266906.927,SM-T713,04-07-17 17:00
83,100,0,3,-55,DragBcon ,D0:B5:C2:CD:2D:E3,271212.9706,SM-T713,04-07-17 17:00
84,100,0,3,-61,DragBcon ,D0:B5:C2:CD:2D:E3,277237.3394,SM-T713,04-07-17 17:00
85,100,0,3,-74,DragBcon ,D0:B5:C2:CD:2D:BD,278888.443,SM-T713,04-07-17 17:00
86,100,0,3,-68,DragBcon ,D0:B5:C2:CD:2D:BD,281913.7146,SM-T713,04-07-17 17:00
87,100,0,3,-69,DragBcon ,D0:B5:C2:CD:29:49,290014.8598,SM-T713,04-07-17 17:00
88,100,0,3,-64,DragBcon ,D0:B5:C2:CD:2D:E3,290284.3363,SM-T713,04-07-17 17:00
89,100,0,3,-76,DragBcon ,D0:B5:C2:CD:2D:BD,292951.8573,SM-T713,04-07-17 17:00
90,100,0,3,-55,DragBcon ,D0:B5:C2:CD:2D:E3,295299.8488,SM-T713,04-07-17 17:00
91,100,0,3,-78,DragBcon ,D0:B5:C2:CD:29:49,300067.9388,SM-T713,04-07-17 17:00
92,100,0,3,-67,DragBcon ,D0:B5:C2:CD:2D:BD,302012.3463,SM-T713,04-07-17 17:00
93,100,0,3,-75,DragBcon ,D0:B5:C2:CD:29:49,303093.0747,SM-T713,04-07-17 17:00
94,100,0,3,-74,DragBcon ,D0:B5:C2:CD:2D:BD,304012.8704,SM-T713,04-07-17 17:00
95,100,0,3,-68,DragBcon ,D0:B5:C2:CD:2D:BD,309043.2935,SM-T713,04-07-17 17:00
96,100,0,3,-69,DragBcon ,D0:B5:C2:CD:2D:BD,315069.5804,SM-T713,04-07-17 17:00
97,100,0,3,-66,DragBcon ,D0:B5:C2:CD:2D:E3,316406.8775,SM-T713,04-07-17 17:00
98,100,0,3,-61,DragBcon ,D0:B5:C2:CD:2D:E3,326450.2167,SM-T713,04-07-17 17:00
99,100,0,3,-76,DragBcon ,D0:B5:C2:CD:2D:BD,328135.6201,SM-T713,04-07-17 17:00
100,100,0,3,-75,DragBcon ,D0:B5:C2:CD:2D:BD,330140.7536,SM-T713,04-07-17 17:00
101,100,0,3,-72,DragBcon ,D0:B5:C2:CD:29:49,331217.7281,SM-T713,04-07-17 17:00
102,100,0,3,-65,DragBcon ,D0:B5:C2:CD:2D:E3,335501.0974,SM-T713,04-07-17 17:00
103,100,0,3,-74,DragBcon ,D0:B5:C2:CD:29:49,336242.2229,SM-T713,04-07-17 17:00
104,100,0,3,-77,DragBcon ,D0:B5:C2:CD:2D:BD,354282.3532,SM-T713,04-07-17 17:00
105,100,0,3,-55,DragBcon ,D0:B5:C2:CD:2D:E3,354569.4135,SM-T713,04-07-17 17:00
106,100,0,3,-78,DragBcon ,D0:B5:C2:CD:29:49,355307.2608,SM-T713,04-07-17 17:00
107,100,0,3,-65,DragBcon ,D0:B5:C2:CD:2D:E3,359595.3709,SM-T713,04-07-17 17:00
108,100,0,3,-55,DragBcon ,D0:B5:C2:CD:2D:E3,366634.3637,SM-T713,04-07-17 17:00
109,100,0,3,-70,DragBcon ,D0:B5:C2:CD:29:49,368365.2007,SM-T713,04-07-17 17:00
110,100,0,3,-76,DragBcon ,D0:B5:C2:CD:29:49,369374.751,SM-T713,04-07-17 17:00
111,100,0,3,-55,DragBcon ,D0:B5:C2:CD:2D:E3,369658.2025,SM-T713,04-07-17 17:00
112,100,0,3,-61,DragBcon ,D0:B5:C2:CD:2D:E3,381692.5468,SM-T713,04-07-17 17:00
113,100,0,3,-61,DragBcon ,D0:B5:C2:CD:2D:E3,382701.1055,SM-T713,04-07-17 17:00
114,100,0,3,-68,DragBcon ,D0:B5:C2:CD:2D:BD,385446.5787,SM-T713,04-07-17 17:00
115,100,0,3,-70,DragBcon ,D0:B5:C2:CD:29:49,388476.6309,SM-T713,04-07-17 17:00
116,100,0,3,-55,DragBcon ,D0:B5:C2:CD:2D:E3,390728.5902,SM-T713,04-07-17 17:00
117,100,0,3,-65,DragBcon ,D0:B5:C2:CD:2D:E3,393751.819,SM-T713,04-07-17 17:00
118,100,0,3,-67,DragBcon ,D0:B5:C2:CD:2D:BD,395509.3797,SM-T713,04-07-17 17:00
119,100,0,3,-65,DragBcon ,D0:B5:C2:CD:2D:BD,396506.1098,SM-T713,04-07-17 17:00
120,100,0,3,-72,DragBcon ,D0:B5:C2:CD:2D:BD,397509.1767,SM-T713,04-07-17 17:00
121,100,0,3,-71,DragBcon ,D0:B5:C2:CD:2D:BD,398510.7791,SM-T713,04-07-17 17:00
122,100,0,3,-72,DragBcon ,D0:B5:C2:CD:2D:BD,401521.0115,SM-T713,04-07-17 17:00
123,100,0,3,-64,DragBcon ,D0:B5:C2:CD:2D:E3,409834.3502,SM-T713,04-07-17 17:00
124,100,0,3,-65,DragBcon ,D0:B5:C2:CD:2D:E3,410841.6452,SM-T713,04-07-17 17:00
125,100,0,3,-62,DragBcon ,D0:B5:C2:CD:2D:E3,411844.6124,SM-T713,04-07-17 17:00
126,100,0,3,-72,DragBcon ,D0:B5:C2:CD:29:49,416573.6702,SM-T713,04-07-17 17:00
127,100,0,3,-73,DragBcon ,D0:B5:C2:CD:2D:BD,416622.5584,SM-T713,04-07-17 17:00
128,100,0,3,-64,DragBcon ,D0:B5:C2:CD:2D:E3,418865.4592,SM-T713,04-07-17 17:00
129,100,0,3,-79,DragBcon ,D0:B5:C2:CD:2D:BD,423612.1721,SM-T713,04-07-17 17:00
130,100,0,3,-72,DragBcon ,D0:B5:C2:CD:29:49,425602.3943,SM-T713,04-07-17 17:00
131,100,0,3,-71,DragBcon ,D0:B5:C2:CD:29:49,427618.7159,SM-T713,04-07-17 17:00
132,100,0,3,-70,DragBcon ,D0:B5:C2:CD:29:49,433632.83,SM-T713,04-07-17 17:00
133,100,0,3,-74,DragBcon ,D0:B5:C2:CD:29:49,444707.2078,SM-T713,04-07-17 17:00
134,100,0,3,-75,DragBcon ,D0:B5:C2:CD:2D:BD,447743.6616,SM-T713,04-07-17 17:00
135,100,0,3,-76,DragBcon ,D0:B5:C2:CD:29:49,451728.6727,SM-T713,04-07-17 17:00
136,100,0,3,-66,DragBcon ,D0:B5:C2:CD:2D:E3,455048.2212,SM-T713,04-07-17 17:00
137,100,0,3,-75,DragBcon ,D0:B5:C2:CD:29:49,457744.0665,SM-T713,04-07-17 17:00
138,100,0,3,-76,DragBcon ,D0:B5:C2:CD:29:49,474822.0608,SM-T713,04-07-17 17:00
139,100,0,3,-75,DragBcon ,D0:B5:C2:CD:2D:BD,479905.0753,SM-T713,04-07-17 17:00
140,100,0,3,-67,DragBcon ,D0:B5:C2:CD:2D:BD,487953.9507,SM-T713,04-07-17 17:00
141,100,0,3,-75,DragBcon ,D0:B5:C2:CD:29:49,492907.9156,SM-T713,04-07-17 17:00
142,100,0,3,-75,DragBcon ,D0:B5:C2:CD:2D:BD,493983.3788,SM-T713,04-07-17 17:00
143,100,0,3,-61,DragBcon ,D0:B5:C2:CD:2D:E3,495248.5567,SM-T713,04-07-17 17:00
144,100,0,3,-76,DragBcon ,D0:B5:C2:CD:29:49,495930.6741,SM-T713,04-07-17 17:00
145,100,0,3,-61,DragBcon ,D0:B5:C2:CD:2D:E3,504299.9514,SM-T713,04-07-17 17:00
146,100,0,3,-75,DragBcon ,D0:B5:C2:CD:29:49,510994.9239,SM-T713,04-07-17 17:00
147,100,0,3,-63,DragBcon ,D0:B5:C2:CD:2D:E3,512338.1516,SM-T713,04-07-17 17:00
148,100,0,3,-61,DragBcon ,D0:B5:C2:CD:2D:E3,520388.1669,SM-T713,04-07-17 17:00
149,100,0,3,-61,DragBcon ,D0:B5:C2:CD:2D:E3,521386.7089,SM-T713,04-07-17 17:00
150,100,0,3,-55,DragBcon ,D0:B5:C2:CD:2D:E3,523392.8899,SM-T713,04-07-17 17:00
151,100,0,3,-75,DragBcon ,D0:B5:C2:CD:2D:BD,525143.2726,SM-T713,04-07-17 17:00
152,100,0,3,-67,DragBcon ,D0:B5:C2:CD:2D:BD,530163.8154,SM-T713,04-07-17 17:00
153,100,0,3,-74,DragBcon ,D0:B5:C2:CD:2D:BD,533185.4447,SM-T713,04-07-17 17:00
154,100,0,3,-70,DragBcon ,D0:B5:C2:CD:29:49,535115.3811,SM-T713,04-07-17 17:00
155,100,0,3,-75,DragBcon ,D0:B5:C2:CD:2D:BD,535179.1862,SM-T713,04-07-17 17:00
156,100,0,3,-55,DragBcon ,D0:B5:C2:CD:2D:E3,535443.3433,SM-T713,04-07-17 17:00
157,100,0,3,-77,DragBcon ,D0:B5:C2:CD:2D:BD,543223.2196,SM-T713,04-07-17 17:00
158,100,0,3,-72,DragBcon ,D0:B5:C2:CD:29:49,549203.4779,SM-T713,04-07-17 17:00
159,100,0,3,-68,DragBcon ,D0:B5:C2:CD:29:49,550201.616,SM-T713,04-07-17 17:00
160,100,0,3,-68,DragBcon ,D0:B5:C2:CD:29:49,551205.6068,SM-T713,04-07-17 17:00
161,100,0,3,-78,DragBcon ,D0:B5:C2:CD:2D:BD,552279.9031,SM-T713,04-07-17 17:00
162,100,0,3,-74,DragBcon ,D0:B5:C2:CD:29:49,553213.8074,SM-T713,04-07-17 17:00
163,100,0,3,-72,DragBcon ,D0:B5:C2:CD:29:49,555222.9619,SM-T713,04-07-17 17:00
164,100,0,3,-76,DragBcon ,D0:B5:C2:CD:2D:BD,556304.673,SM-T713,04-07-17 17:00
165,100,0,3,-68,DragBcon ,D0:B5:C2:CD:29:49,565264.0627,SM-T713,04-07-17 17:00
166,100,0,3,-73,DragBcon ,D0:B5:C2:CD:2D:BD,566353.6958,SM-T713,04-07-17 17:00
167,100,0,3,-77,DragBcon ,D0:B5:C2:CD:29:49,567275.5623,SM-T713,04-07-17 17:00
168,100,0,3,-68,DragBcon ,D0:B5:C2:CD:2D:BD,569382.7133,SM-T713,04-07-17 17:00
169,100,0,3,-55,DragBcon ,D0:B5:C2:CD:2D:E3,573630.845,SM-T713,04-07-17 17:00
170,100,0,3,-74,DragBcon ,D0:B5:C2:CD:2D:BD,585473.1773,SM-T713,04-07-17 17:00
171,100,0,3,-68,DragBcon ,D0:B5:C2:CD:2D:BD,586480.2337,SM-T713,04-07-17 17:00
172,100,0,3,-74,DragBcon ,D0:B5:C2:CD:2D:BD,589494.2591,SM-T713,04-07-17 17:00
173,100,0,3,-74,DragBcon ,D0:B5:C2:CD:2D:BD,590500.4395,SM-T713,04-07-17 17:00
174,100,0,3,-71,DragBcon ,D0:B5:C2:CD:29:49,591385.4624,SM-T713,04-07-17 17:00
175,100,0,3,-74,DragBcon ,D0:B5:C2:CD:2D:BD,593512.3829,SM-T713,04-07-17 17:00
176,100,0,3,-67,DragBcon ,D0:B5:C2:CD:2D:BD,595522.3326,SM-T713,04-07-17 17:00
177,100,0,3,-67,DragBcon ,D0:B5:C2:CD:2D:BD,596519.8034,SM-T713,04-07-17 17:00
178,100,0,3,-61,DragBcon ,D0:B5:C2:CD:2D:E3,597736.2393,SM-T713,04-07-17 17:00
179,100,0,3,-69,DragBcon ,D0:B5:C2:CD:2D:BD,607594.6034,SM-T713,04-07-17 17:00
180,100,0,3,-66,DragBcon ,D0:B5:C2:CD:2D:E3,608794.0763,SM-T713,04-07-17 17:00
181,100,0,3,-75,DragBcon ,D0:B5:C2:CD:29:49,618516.78,SM-T713,04-07-17 17:00
182,100,0,3,-76,DragBcon ,D0:B5:C2:CD:2D:BD,619644.9623,SM-T713,04-07-17 17:00
183,100,0,3,-55,DragBcon ,D0:B5:C2:CD:2D:E3,620852.0708,SM-T713,04-07-17 17:00
184,100,0,3,-66,DragBcon ,D0:B5:C2:CD:2D:E3,622861.434,SM-T713,04-07-17 17:00
185,100,0,3,-66,DragBcon ,D0:B5:C2:CD:2D:BD,624661.6742,SM-T713,04-07-17 17:00
186,100,0,3,-76,DragBcon ,D0:B5:C2:CD:29:49,626553.0793,SM-T713,04-07-17 17:00
187,100,0,3,-76,DragBcon ,D0:B5:C2:CD:2D:BD,627682.3713,SM-T713,04-07-17 17:00
188,100,0,3,-66,DragBcon ,D0:B5:C2:CD:2D:BD,628691.3699,SM-T713,04-07-17 17:00
189,100,0,3,-67,DragBcon ,D0:B5:C2:CD:2D:BD,640757.1086,SM-T713,04-07-17 17:00
190,100,0,3,-76,DragBcon ,D0:B5:C2:CD:29:49,641612.6942,SM-T713,04-07-17 17:00
191,100,0,3,-76,DragBcon ,D0:B5:C2:CD:2D:BD,643771.079,SM-T713,04-07-17 17:00
192,100,0,3,-72,DragBcon ,D0:B5:C2:CD:29:49,646630.8578,SM-T713,04-07-17 17:00
193,100,0,3,-65,DragBcon ,D0:B5:C2:CD:2D:E3,648000.5999,SM-T713,04-07-17 17:00
194,100,0,3,-67,DragBcon ,D0:B5:C2:CD:2D:BD,648793.5659,SM-T713,04-07-17 17:00
195,100,0,3,-61,DragBcon ,D0:B5:C2:CD:2D:E3,653020.4884,SM-T713,04-07-17 17:00
196,100,0,3,-55,DragBcon ,D0:B5:C2:CD:2D:E3,654023.0634,SM-T713,04-07-17 17:00
197,100,0,3,-65,DragBcon ,D0:B5:C2:CD:2D:E3,657054.089,SM-T713,04-07-17 17:00
198,100,0,3,-74,DragBcon ,D0:B5:C2:CD:2D:BD,658827.3769,SM-T713,04-07-17 17:00
199,100,0,3,-75,DragBcon ,D0:B5:C2:CD:29:49,664729.9218,SM-T713,04-07-17 17:00
200,100,0,3,-61,DragBcon ,D0:B5:C2:CD:2D:E3,667081.7302,SM-T713,04-07-17 17:00
201,100,0,3,-61,DragBcon ,D0:B5:C2:CD:2D:E3,675138.304,SM-T713,04-07-17 17:00
202,100,0,3,-65,DragBcon ,D0:B5:C2:CD:2D:E3,681173.1675,SM-T713,04-07-17 17:00
203,100,0,3,-62,DragBcon ,D0:B5:C2:CD:2D:E3,682170.3446,SM-T713,04-07-17 17:00
204,100,0,3,-61,DragBcon ,D0:B5:C2:CD:2D:E3,683177.2438,SM-T713,04-07-17 17:00
205,100,0,3,-61,DragBcon ,D0:B5:C2:CD:2D:E3,684181.3212,SM-T713,04-07-17 17:00
206,100,0,3,-73,DragBcon ,D0:B5:C2:CD:29:49,684825.2012,SM-T713,04-07-17 17:00
207,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,686188.4833,SM-T713,04-07-17 17:00
208,100,0,3,-75,DragBcon ,D0:B5:C2:CD:2D:BD,686971.332,SM-T713,04-07-17 17:00
209,100,0,3,-65,DragBcon ,D0:B5:C2:CD:2D:E3,689193.7043,SM-T713,04-07-17 17:00
210,100,0,3,-67,DragBcon ,D0:B5:C2:CD:2D:BD,689984.8542,SM-T713,04-07-17 17:00
211,100,0,3,-82,DragBcon ,D0:B5:C2:CD:29:49,698898.371,SM-T713,04-07-17 17:00
212,100,0,3,-77,DragBcon ,D0:B5:C2:CD:2D:BD,699038.6111,SM-T713,04-07-17 17:00
213,100,0,3,-83,DragBcon ,D0:B5:C2:CD:29:49,699899.2289,SM-T713,04-07-17 17:00
214,100,0,3,-77,DragBcon ,D0:B5:C2:CD:2D:BD,700039.9082,SM-T713,04-07-17 17:00
215,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,701261.1769,SM-T713,04-07-17 17:00
216,100,0,3,-75,DragBcon ,D0:B5:C2:CD:2D:BD,704054.6072,SM-T713,04-07-17 17:00
217,100,0,3,-68,DragBcon ,D0:B5:C2:CD:2D:BD,706073.836,SM-T713,04-07-17 17:00
218,100,0,3,-74,DragBcon ,D0:B5:C2:CD:2D:BD,711103.4519,SM-T713,04-07-17 17:00
219,100,0,3,-55,DragBcon ,D0:B5:C2:CD:2D:E3,718335.511,SM-T713,04-07-17 17:00
220,100,0,3,-67,DragBcon ,D0:B5:C2:CD:2D:BD,723166.5796,SM-T713,04-07-17 17:00
221,100,0,3,-69,DragBcon ,D0:B5:C2:CD:2D:BD,729202.4129,SM-T713,04-07-17 17:00
222,100,0,3,-71,DragBcon ,D0:B5:C2:CD:2D:BD,731213.0716,SM-T713,04-07-17 17:00
223,100,0,3,-57,DragBcon ,D0:B5:C2:CD:2D:E3,732423.275,SM-T713,04-07-17 17:00
224,100,0,3,-72,DragBcon ,D0:B5:C2:CD:29:49,735089.3375,SM-T713,04-07-17 17:00
225,100,0,3,-58,DragBcon ,D0:B5:C2:CD:2D:E3,741481.8263,SM-T713,04-07-17 17:00
226,100,0,3,-58,DragBcon ,D0:B5:C2:CD:2D:E3,743500.1402,SM-T713,04-07-17 17:00
227,100,0,3,-73,DragBcon ,D0:B5:C2:CD:2D:BD,750333.6299,SM-T713,04-07-17 17:00
228,100,0,3,-78,DragBcon ,D0:B5:C2:CD:29:49,759191.9245,SM-T713,04-07-17 17:00
229,100,0,3,-68,DragBcon ,D0:B5:C2:CD:2D:BD,762376.6379,SM-T713,04-07-17 17:00
230,100,0,3,-61,DragBcon ,D0:B5:C2:CD:2D:E3,763564.9575,SM-T713,04-07-17 17:00
231,100,0,3,-82,SMU,38:4C:4F:C7:92:38,766054.5943,SM-T713,04-07-17 17:00
232,100,0,3,-70,DragBcon ,D0:B5:C2:CD:29:49,773279.6118,SM-T713,04-07-17 17:00
233,100,0,3,-66,DragBcon ,D0:B5:C2:CD:2D:E3,774611.2771,SM-T713,04-07-17 17:00
234,100,0,3,-74,DragBcon ,D0:B5:C2:CD:2D:BD,777442.7096,SM-T713,04-07-17 17:00
235,100,0,3,-68,DragBcon ,D0:B5:C2:CD:2D:BD,801542.707,SM-T713,04-07-17 17:00
236,100,0,3,-61,DragBcon ,D0:B5:C2:CD:2D:E3,802773.0428,SM-T713,04-07-17 17:00
237,100,0,3,-74,DragBcon ,D0:B5:C2:CD:29:49,816512.2475,SM-T713,04-07-17 17:00
238,100,0,3,-65,DragBcon ,D0:B5:C2:CD:2D:E3,821843.0472,SM-T713,04-07-17 17:00
239,100,0,3,-74,DragBcon ,D0:B5:C2:CD:29:49,823530.6382,SM-T713,04-07-17 17:00
240,100,0,3,-61,DragBcon ,D0:B5:C2:CD:2D:E3,825866.7502,SM-T713,04-07-17 17:00
241,100,0,3,-73,DragBcon ,D0:B5:C2:CD:29:49,830554.4422,SM-T713,04-07-17 17:00
242,100,0,3,-61,DragBcon ,D0:B5:C2:CD:2D:E3,830888.1417,SM-T713,04-07-17 17:00
