id,beaconAdvInt,beaconTxPower,beaconDeployed,beaconRSSI,beaconName,beaconMac,detectionTime,mobileModel,reg_date
94,100,0,3,-72,DragBcon ,D0:B5:C2:CD:29:49,117021.467,SM-T713,04-07-17 16:54
95,100,0,3,-58,DragBcon ,D0:B5:C2:CD:2D:E3,120036.9456,SM-T713,04-07-17 16:54
96,100,0,3,-72,DragBcon ,D0:B5:C2:CD:29:49,123060.3691,SM-T713,04-07-17 16:54
97,100,0,3,-60,DragBcon ,D0:B5:C2:CD:2D:BD,124008.4189,SM-T713,04-07-17 16:54
98,100,0,3,-77,DragBcon ,D0:B5:C2:CD:29:49,125051.9851,SM-T713,04-07-17 16:54
99,100,0,3,-59,DragBcon ,D0:B5:C2:CD:2D:E3,127078.6804,SM-T713,04-07-17 16:54
100,100,0,3,-52,DragBcon ,D0:B5:C2:CD:2D:BD,130031.5046,SM-T713,04-07-17 16:54
101,100,0,3,-53,DragBcon ,D0:B5:C2:CD:2D:BD,131042.7656,SM-T713,04-07-17 16:54
102,100,0,3,-57,DragBcon ,D0:B5:C2:CD:2D:E3,133110.1995,SM-T713,04-07-17 16:54
103,100,0,3,-60,DragBcon ,D0:B5:C2:CD:29:49,137120.8645,SM-T713,04-07-17 16:54
104,100,0,3,-55,DragBcon ,D0:B5:C2:CD:2D:E3,139132.7546,SM-T713,04-07-17 16:54
105,100,0,3,-68,DragBcon ,D0:B5:C2:CD:29:49,146160.0919,SM-T713,04-07-17 16:54
106,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,148161.9296,SM-T713,04-07-17 16:54
107,100,0,3,-60,DragBcon ,D0:B5:C2:CD:2D:BD,149152.4801,SM-T713,04-07-17 16:54
108,100,0,3,-59,DragBcon ,D0:B5:C2:CD:2D:E3,160228.3027,SM-T713,04-07-17 16:54
109,100,0,3,-65,DragBcon ,D0:B5:C2:CD:29:49,170251.227,SM-T713,04-07-17 16:54
110,100,0,3,-64,DragBcon ,D0:B5:C2:CD:29:49,171256.9665,SM-T713,04-07-17 16:54
111,100,0,3,-61,DragBcon ,D0:B5:C2:CD:2D:BD,173256.9803,SM-T713,04-07-17 16:54
112,100,0,3,-54,DragBcon ,D0:B5:C2:CD:2D:BD,178276.7958,SM-T713,04-07-17 16:54
113,100,0,3,-59,DragBcon ,D0:B5:C2:CD:2D:BD,180291.5048,SM-T713,04-07-17 16:54
114,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,181308.7784,SM-T713,04-07-17 16:54
115,100,0,3,-64,DragBcon ,D0:B5:C2:CD:29:49,182318.2154,SM-T713,04-07-17 16:54
116,100,0,3,-64,DragBcon ,D0:B5:C2:CD:29:49,184329.3891,SM-T713,04-07-17 16:54
117,100,0,3,-64,DragBcon ,D0:B5:C2:CD:29:49,185332.753,SM-T713,04-07-17 16:54
118,100,0,3,-59,DragBcon ,D0:B5:C2:CD:2D:BD,189357.8111,SM-T713,04-07-17 16:54
